x,y,z,sx,sy,sz
41.11,12.19,-117.87,2520.2194,1197.1950,5283.9144
128.49,57.66,-199.26,11482.1501,7160.2574,13416.8453
88.26,39.91,-168.89,7540.4163,5234.7653,10458.7093
413.55,233.63,-467.74,38936.2451,24681.0692,38865.2894
60.78,18.45,-145.77,4717.1828,2489.6337,8170.8075
64.97,22.98,-148.97,5165.1002,3155.7947,8490.9920
76.21,23.36,-164.41,6294.2196,3227.5054,10028.0812
58.70,40.11,-129.88,4602.0396,5208.3255,6556.7823
61.55,43.52,-134.70,4907.7185,5598.5087,7047.0468
71.89,49.31,-146.54,5967.6749,6243.3596,8235.4893
39.42,20.13,-112.16,2367.1250,2687.8016,4671.2295
110.59,42.32,-203.37,9709.0959,5556.7606,13824.8732
44.15,27.43,-114.90,2978.3178,3687.3509,4978.7026
110.13,43.07,-198.32,9669.2137,5625.4317,13334.6520
91.87,63.22,-175.00,7970.0880,7754.0796,11029.2475
88.30,63.08,-160.99,7626.4176,7704.3153,9660.2676
41.42,24.52,-112.75,2641.3496,3306.7673,4741.2836
30.08,11.65,-104.82,767.4470,1015.1271,3821.4309
66.26,21.55,-151.57,5289.6833,2958.9206,8751.3639
99.29,39.43,-188.19,8609.5525,5213.1226,12349.6462
53.46,35.75,-125.94,4037.6557,4708.9672,6149.4284
44.38,27.83,-111.73,3005.7668,3726.2746,4637.0304
38.57,11.67,-104.75,2191.8759,948.1748,3821.8547
36.28,15.70,-107.50,1918.4458,1942.7395,4143.8395
59.41,17.84,-148.73,4573.0009,2409.8849,8466.2795
37.04,10.62,-103.54,1977.8078,475.3988,3675.6458
82.12,36.02,-166.13,6925.1616,4795.9762,10187.5684
58.02,35.16,-133.05,4508.9619,4651.4288,6879.3126
121.15,53.63,-212.18,10759.5079,6789.0412,14665.2054
41.99,15.13,-100.26,2643.8391,1764.8948,3295.3011
67.75,20.72,-154.19,5437.5605,2844.4352,9013.9028
82.94,61.42,-154.05,7099.0870,7523.6566,8976.0961
64.12,41.29,-138.97,5158.2727,5356.6355,7479.0239
62.61,37.83,-137.86,4990.1676,4964.3380,7367.9480
72.98,48.45,-146.93,6072.2159,6147.9064,8276.3457
102.75,39.51,-182.05,8948.1475,5193.3238,11754.7544
70.75,41.17,-145.15,5822.4371,5345.5625,8102.3789
28.56,13.51,-103.44,170.6195,1512.2187,3662.0689
29.26,15.82,-102.02,612.5906,1970.5283,3498.2184
75.41,59.00,-151.39,6351.0945,7279.7955,8711.0508
114.87,42.08,-209.93,10119.7951,5539.2453,14462.6019
65.58,35.73,-139.73,5281.9352,4720.7545,7559.4996
117.60,50.10,-207.86,10408.4015,6405.5664,14250.9179
60.91,23.08,-143.86,4751.3438,3164.1815,7976.5795
31.81,16.20,-103.89,1219.0778,2037.3843,3723.6133
32.60,33.19,-117.22,1559.9277,4436.5433,5221.1098
37.71,11.19,-96.49,2070.1303,673.3453,2798.5327
49.24,11.55,-100.89,3455.8495,754.3538,3371.9675
107.60,46.03,-193.80,9434.7744,5945.1379,12890.4541
35.90,13.63,-105.55,1845.2348,1508.5849,3915.6056
39.49,11.64,-104.56,2309.7530,928.1776,3800.6197
122.13,90.90,-191.45,10969.6951,10550.8402,12605.4006
68.45,18.39,-156.25,5498.0849,2492.8833,9220.5395
30.26,16.35,-102.33,900.0730,2063.9049,3536.6275
62.96,45.56,-134.97,5058.9254,5819.8150,7074.6679
54.00,24.65,-120.73,4039.8943,3313.1060,5605.0880
62.28,44.90,-134.04,4987.2533,5746.4337,6980.3199
42.89,16.28,-111.10,2760.3946,2038.5680,4553.8007
146.10,57.63,-245.86,13154.4595,7254.4737,17917.4649
162.72,75.58,-258.33,14788.7792,9111.9485,19089.7717
122.67,48.52,-214.36,10890.2406,6241.7600,14885.3529
144.44,110.93,-215.92,13153.1719,12565.9176,14941.8743
72.10,16.60,-121.44,5865.2461,2011.8937,5692.5840
96.25,33.73,-186.08,8295.4298,4553.4770,12150.2334
34.98,21.22,-112.01,1788.4017,2864.6784,4651.2918
52.58,25.69,-115.68,3893.9383,3436.6030,5068.3481
56.59,14.04,-125.05,4260.9949,1601.6476,6056.4545
80.89,58.76,-149.02,6889.8376,7234.5716,8481.4206
69.12,40.06,-141.01,5655.3053,5211.2454,7688.7001
103.60,44.25,-191.66,9042.1663,5751.8706,12682.1713
30.80,11.17,-104.19,938.2275,835.1344,3747.2825
58.12,20.39,-131.72,4451.3414,2739.9629,6746.8448
70.36,53.60,-142.80,5832.1333,6695.1487,7860.2051
43.55,17.59,-111.98,2846.1337,2267.1571,4652.9380
29.30,14.26,-101.53,587.3125,1660.1231,3435.6223
29.73,12.17,-103.93,678.8255,1167.4708,3717.3918
29.03,16.82,-102.10,559.9729,2151.1956,3508.9331
38.13,13.10,-105.72,2146.1641,1369.9531,3936.9392
395.36,215.16,-440.26,37180.8261,22855.4147,36284.4588
84.53,34.64,-168.24,7156.9767,4634.4073,10398.1610
87.34,58.26,-162.91,7515.6919,7209.2547,9852.5049
170.35,70.37,-270.54,15499.5277,8596.9229,20275.9894
386.99,221.20,-438.62,36398.4780,23451.3747,36106.0029
69.91,41.86,-146.12,5740.9663,5428.5799,8197.7380
88.19,60.00,-157.26,7606.0131,7372.7817,9297.4603
86.86,63.08,-159.40,7486.3268,7703.5470,9503.1756
2733.30,2045.69,-2609.48,261919.6471,199593.8519,238900.7209
238.97,104.59,-353.18,22093.7903,12135.6051,28148.3602
40.27,23.83,-110.50,2497.5602,3208.0926,4493.9504
66.89,49.03,-136.98,5469.0289,6194.6558,7278.8097
37.89,20.16,-110.33,2172.8282,2690.7651,4468.0193
358.89,211.32,-405.52,33721.6366,22457.5947,32959.9759
1626.00,1453.33,-1902.41,155843.1718,143099.5467,172628.8608
1606.19,825.84,-1899.57,152856.9657,83255.1025,174389.7126
248.88,111.60,-362.71,23049.5616,12837.4450,29048.3318
147.80,60.61,-245.39,13325.9601,7562.7776,17867.2013
134.66,52.29,-231.69,12047.8829,6671.6204,16556.8604
35.44,10.81,-105.01,1752.1301,635.0717,3847.4241
402.37,201.10,-403.13,37837.8038,21375.3096,32791.3652
3853.47,2095.04,-4647.86,367472.0535,208062.1276,433711.0622
180.20,74.82,-280.93,16448.3373,9061.0791,21268.5464
86.00,57.08,-161.12,7381.6488,7083.0941,9677.4268
218.25,90.25,-325.46,20097.2180,10668.5445,25519.7449
210.87,89.31,-317.45,19394.7257,10567.1059,24752.1747
193.69,84.26,-247.44,17775.1330,9892.6917,18051.5422
487.81,378.92,-615.04,46225.1431,38915.1298,52535.9253
1518.82,1266.01,-1718.73,145393.0396,124893.5544,155644.8445
139.68,109.09,-215.29,12693.5687,12391.8704,14880.4863
97.38,67.46,-169.88,8520.2008,8164.7710,10529.2003
496.88,254.25,-496.47,46891.2983,26586.5092,41606.4635
128.39,47.63,-224.23,11433.9760,6161.6082,15842.3728
3014.49,1688.85,-2745.49,288074.1654,165490.7628,253310.9596
400.61,231.55,-440.12,37716.1165,24426.7132,36232.6112
184.48,78.11,-286.16,16863.2722,9402.5994,21765.7893
335.39,265.13,-408.03,31603.4358,27694.4133,33043.1132
265.87,128.26,-317.90,24727.9581,14316.6390,24745.6411
63.79,41.04,-138.56,5123.2391,5327.7980,7438.1025
199.43,88.84,-305.35,18308.2924,10509.2149,23588.0724
194.59,142.28,-265.57,17996.7209,15684.0602,19666.7852
90.07,61.22,-157.26,7792.8957,7495.2240,9297.5003
79.33,34.36,-119.94,6655.0250,4453.4166,5548.6515
76.38,26.02,-162.45,6321.4896,3576.2519,9832.2611
398.84,215.64,-435.43,37515.4028,22881.0823,35825.7996
33.56,16.75,-106.07,1526.8136,2138.9323,3979.2174
40.80,12.73,-112.04,2484.0835,1302.4510,4651.3875
35.73,22.95,-106.61,1905.5945,3086.0744,4052.6026
226.73,344.72,-739.92,21358.3116,36487.5434,64332.6158
96.38,64.65,-170.25,8414.3223,7876.9689,10567.9686
143.03,55.55,-239.95,12857.1178,7023.8590,17351.0657
56.78,39.34,-127.66,4400.6682,5118.6130,6328.4653
384.47,232.12,-417.40,36194.1708,24447.7009,34056.8312
217.42,124.82,-254.89,20134.4829,13896.1046,18699.7829
63.13,22.51,-100.47,4982.6510,2902.4281,3361.0714
248.58,141.61,-287.65,23127.5052,15571.8728,21815.7265
72.83,50.15,-145.35,6064.0253,6326.9448,8117.9840
28.80,17.65,-100.28,494.8100,2284.7471,3290.8593
266.68,123.37,-321.59,24792.2498,13845.0064,25110.1904
97.68,66.85,-170.83,8547.5782,8103.5996,10622.5707
116.99,47.21,-184.90,10348.9273,6023.2430,12032.2239
147.45,82.16,-254.36,13348.0338,9802.6091,18684.1480
56.43,15.61,-144.19,4250.9995,2017.1775,8009.9577
93.96,34.59,-181.79,8076.7072,4647.8424,11729.6901
34.93,11.94,-104.90,1687.8116,1066.8841,3837.0050
544.04,374.89,-566.88,51587.8953,38280.9161,48007.5785
634.00,449.73,-650.14,60248.4230,45514.8683,55780.2269
492.26,257.55,-553.23,46428.0366,27076.5744,46995.6634
368.79,249.93,-391.36,34754.1756,26118.2490,31521.2858
42.19,14.37,-99.05,2662.1928,1597.1160,3142.9143
46.61,29.42,-118.65,3265.9633,3943.5600,5381.6454
133.43,60.00,-226.66,11953.4462,7476.2481,16057.7542
52.50,12.53,-138.35,3817.8577,1355.8697,7419.8347
121.51,64.67,-158.02,10846.6143,7783.8485,9393.6675
352.37,191.51,-406.41,33057.8177,20556.6960,33090.6798
78.41,57.17,-146.55,6641.0996,7065.4454,8236.7157
92.69,39.51,-178.43,7970.2008,5208.6171,11394.7060
80.44,23.82,-168.16,6714.4087,3290.9233,10399.2996
88.33,68.64,-158.75,7648.4051,8272.2707,9434.4952
99.69,43.05,-185.54,8661.1403,5610.4026,12087.0089
218.37,177.49,-306.67,20327.4080,19178.5057,23525.6369
104.90,44.08,-190.12,9168.6667,5725.6666,12534.1656
91.43,37.42,-177.00,7840.1597,4968.4328,11256.3636
115.35,65.65,-153.44,10257.5583,7886.3194,8938.1267
28.74,16.32,-103.64,434.4884,2071.5245,3691.1753
153.93,76.94,-190.11,13980.2324,9068.8834,12521.9633
108.76,43.57,-192.07,9539.4284,5665.5310,12726.5766
87.96,29.75,-177.29,7473.9721,4065.6416,11292.1597
72.37,22.29,-113.61,5916.6144,2891.6739,4861.9205
230.23,184.17,-299.97,21474.7809,19781.8726,22880.0493
48.34,25.80,-121.67,3437.1105,3487.8823,5699.4267
33.80,12.13,-104.19,1512.5308,1128.3221,3752.3816
885.20,492.71,-943.29,84064.8060,49994.3453,83731.2400
866.73,580.64,-920.84,82493.2577,58375.2700,81321.0737
40.82,13.03,-104.25,2487.5597,1324.3540,3768.0361
55.85,22.80,-137.51,4225.0551,3117.7779,7333.5133
66.89,53.29,-140.01,5485.6760,6660.9631,7579.8869
2105.57,1215.86,-1982.56,200983.8636,119772.8108,181352.4759
559.67,312.09,-576.46,52939.7200,32255.7187,49105.3860
1882.22,1312.03,-1887.29,179969.7337,129100.8929,171823.7432
1231.13,881.42,-1285.24,117540.6783,87475.8496,115362.7208
1378.76,970.28,-1429.26,131672.3854,96096.9988,128905.4708
2416.48,1649.75,-2400.40,231199.4007,161853.3637,220061.6159
55.84,41.58,-126.54,4313.7029,5370.3793,6213.2265
762.73,370.59,-869.93,72221.3003,38320.2257,77025.7651
3576.36,2533.39,-3421.40,342594.9589,246896.6344,315288.2110
3170.23,1751.52,-3378.59,302527.5657,172928.2841,313404.8647
2146.14,1522.90,-2130.96,205331.3223,149425.3403,194545.7490
1039.25,703.40,-1078.39,99080.7148,70252.7021,96098.4756
35.93,22.09,-108.14,1925.8786,2971.2944,4224.1652
586.33,390.64,-648.15,55609.4240,39953.0927,55738.6274
2235.22,1607.30,-2282.26,213879.1276,157749.7352,208751.3152
4050.15,3026.17,-4091.70,388231.9416,294969.0337,377928.3855
64.45,36.81,-139.82,5172.8204,4849.1424,7566.8678
772.89,590.04,-847.14,73628.8354,59238.2873,74213.6807
78.10,22.89,-164.95,6479.7842,3158.5249,10083.5942
1570.45,869.45,-1600.91,149649.1522,86616.5148,145723.0351
823.02,571.45,-904.22,78332.6456,57535.5363,79741.0296
1637.43,1166.04,-1709.85,156491.2011,115105.5182,155194.5560
1715.00,867.31,-1969.17,163155.5147,87163.6868,180858.0414
5094.03,2461.62,-5739.76,486389.0068,243987.1870,537980.5519
871.05,612.65,-874.21,82996.7522,61293.4794,76796.5824
1180.52,817.25,-1250.13,112642.3085,81356.2139,112201.0811
2024.59,1439.84,-2045.91,193654.3056,141480.4910,186616.6901
85.16,26.40,-173.31,7188.5170,3636.4553,10905.3302
117.71,43.52,-209.80,10398.0616,5692.2697,14449.3111
47.77,18.77,-112.66,3333.8604,2446.6331,4732.4481
1249.72,672.69,-1443.59,118831.2922,67955.7158,131099.1162
626.29,442.74,-654.90,59505.7807,44880.5303,56255.4246
1833.74,853.54,-1985.64,174443.0936,85681.8988,182581.4936
1602.09,1221.22,-1748.00,153222.4370,120555.9349,158640.2454
879.91,626.78,-879.16,83862.9361,62640.1214,77230.4466
4364.31,2087.39,-4528.92,416319.2727,206093.2244,422911.1835
157.10,68.43,-193.42,14259.7941,8199.1033,12857.7730
302.19,145.34,-349.94,28211.3654,16008.3254,27791.0184
4971.77,3612.33,-4996.14,476580.8575,351845.9932,462944.3859
3526.44,1913.44,-3775.51,336483.0195,188848.3062,350934.0232
181.27,114.20,-218.05,16678.4374,12817.0605,15167.1434
123.60,46.97,-217.96,10974.0787,6082.2072,15235.3980
55.46,29.44,-130.50,4216.6101,3962.5644,6617.9600
800.71,458.87,-682.16,76115.5437,46167.9086,58931.2682
119.96,52.37,-212.70,10641.2945,6659.4157,14716.1821
62.88,53.88,-156.15,5084.3188,6783.7277,9174.8363
44.57,29.30,-114.70,3036.7236,3921.1912,4959.4532
454.33,279.30,-477.51,42918.3598,29033.4373,39714.8196
53.42,29.73,-128.94,4003.6308,3999.0319,6457.2303
740.16,507.64,-844.68,70353.5186,51415.5992,74196.2805
2865.98,1378.05,-3065.14,273023.8621,136911.1269,284491.6833
137.04,52.39,-236.53,12275.0276,6691.4225,17024.3906
863.49,579.91,-962.81,82159.4959,58432.3703,85313.2991
87.25,56.41,-162.57,7500.3056,7013.2994,9820.5481
1124.21,840.61,-1207.51,107328.4208,83550.9521,108004.7149
835.12,444.51,-970.64,79193.3705,45552.0480,86441.9697
3609.22,1704.30,-4044.32,344085.3098,169597.5535,377633.5367
859.27,646.02,-938.27,81901.9596,64687.3712,82779.1405
2008.37,1406.26,-2164.60,191980.6480,138651.1866,198011.4059
141.20,77.09,-246.01,12738.6247,9277.5941,17889.4712
812.39,358.54,-985.60,76860.6971,37391.5505,88111.2488
90.67,29.28,-127.24,7752.1561,3823.7082,6314.6050
75.80,44.13,-152.34,6333.9168,5686.1503,8817.3970
93.59,62.45,-164.78,8137.9161,7638.8885,10035.2645
5153.05,2690.51,-6089.25,491453.8354,266595.2677,570069.5844
2150.00,1608.58,-2159.99,205866.5861,157694.6391,197068.5154
2422.32,1300.30,-2878.62,230773.1385,129796.8408,266639.9108
1542.51,1052.91,-1543.66,147337.4692,104003.7010,139652.8222
30.03,11.06,-104.84,741.4075,804.6423,3822.7894
1048.72,610.59,-855.62,99905.9008,60701.9451,75165.8040
416.30,226.90,-467.27,39184.2706,24025.1352,38840.5654
188.98,77.53,-288.98,17290.0820,9341.7282,22039.7383
105.09,75.10,-169.44,9289.9175,8928.2354,10482.9301
73.63,53.09,-143.71,6154.7525,6635.6879,7954.1876
118.99,40.47,-211.99,10512.0704,5353.4031,14667.4747
837.35,536.27,-869.82,79638.9945,54041.1988,76575.6355
425.90,192.89,-566.38,39974.4045,20997.8255,48376.7921
233.26,98.14,-344.22,21538.7387,11479.0507,27304.1264
43.54,12.93,-97.83,2813.8737,1233.4743,2985.0050
247.62,142.70,-285.47,23039.5802,15674.6965,21604.9304
280.90,220.20,-364.45,26345.3016,23349.4303,28971.0066
197.40,98.54,-229.93,18172.5779,11265.7999,16347.9277
40.69,11.36,-95.34,2457.1710,701.5481,2647.0484
76.33,32.34,-113.26,6351.4052,4195.7878,4835.5016
41.62,21.44,-113.31,2645.0718,2879.0690,4800.1101
114.96,132.85,-304.38,10374.2573,15036.5299,23334.3402
109.78,34.16,-180.52,9613.3601,4548.6210,11618.5238
108.13,47.91,-147.06,9507.0066,6002.1187,8318.2108
111.96,44.32,-204.23,9847.8016,5778.3691,13905.3137
56.90,34.51,-132.81,4389.8527,4577.8887,6854.5386
46.95,15.27,-128.44,3223.3131,1918.8218,6399.9910
135.70,53.58,-231.09,12151.0394,6805.4104,16497.1943
37.73,20.52,-108.94,2153.6755,2739.5815,4313.3476
548.99,375.32,-641.48,52029.7501,38536.9653,55118.0152
77.47,22.55,-164.04,6415.9581,3110.4085,9993.7112
78.95,21.98,-168.27,6559.6990,3040.4521,10411.7194
54.31,10.19,-140.14,4000.6822,531.8883,7603.3514
97.32,76.99,-169.06,8545.7417,9136.4041,10437.7011
93.38,64.66,-168.66,8123.1255,7880.3507,10410.7326
365.02,202.09,-423.49,34275.3211,21605.1679,34699.7893
41.00,25.13,-113.59,2595.5141,3391.9697,4833.1903
94.15,62.37,-167.77,8190.6466,7637.8956,10327.1225
64.83,13.74,-150.64,5111.1525,1638.2663,8663.6114
151.02,61.23,-254.96,13632.8446,7647.9260,18787.3979
30.05,15.27,-103.03,830.6665,1868.2263,3617.8825
96.43,33.63,-185.06,8313.0702,4537.2687,12050.8570
41.79,14.56,-100.61,2615.5678,1650.7812,3337.0871
72.74,53.90,-144.86,6069.5557,6726.9656,8067.0461
309.62,212.83,-341.82,29071.3656,22515.4249,26856.3110
76.05,56.63,-146.86,6406.7693,7015.2865,8266.0623
84.03,26.20,-170.03,7077.0575,3603.0151,10582.7154
38.79,21.11,-110.61,2294.5547,2829.2296,4500.8612
92.43,63.53,-165.75,8028.2308,7756.1027,10127.4478
56.79,42.54,-126.41,4416.4377,5474.7893,6200.4158
157.38,62.54,-257.55,14243.8563,7777.9377,19037.3167
116.95,44.05,-208.38,10327.3604,5748.2319,14310.8804
99.04,78.47,-173.70,8715.7407,9296.8033,10888.6630
74.19,57.96,-143.62,6228.9671,7148.9043,7942.2755
79.01,60.63,-147.39,6712.2206,7429.5841,8317.6763
75.53,45.33,-151.71,6311.4683,5817.0529,8754.2498
66.07,14.05,-147.66,5239.2553,1680.8678,8367.2217
78.36,22.86,-166.58,6505.1089,3159.2735,10243.7027
411.86,225.69,-441.46,38772.6153,23843.4920,36383.1945
69.23,52.96,-140.42,5718.0711,6621.6512,7623.2723
119.75,53.19,-216.53,10621.6994,6758.3935,15083.8097
118.56,38.18,-216.36,10462.1352,5107.7778,15093.3852
71.98,54.59,-139.68,5998.2621,6786.5935,7549.9047
869.07,497.56,-820.88,82609.7267,50136.8048,72058.6468
530.93,267.49,-497.07,50158.4415,27796.1031,41653.8861
1201.14,824.79,-1181.16,114644.0502,81827.5854,105615.2743
72.24,19.32,-161.06,5881.9583,2645.0847,9698.7000
33.43,14.70,-111.90,1486.7807,1787.3287,4630.8900
100.69,70.10,-165.20,8850.6292,8414.3453,10073.5250
94.62,66.89,-165.12,8252.3382,8097.0237,10064.4794
123.44,46.89,-222.29,10956.1790,6087.0946,15652.9604
71.38,26.02,-109.56,5832.8915,3396.1341,4421.2477
68.77,52.42,-141.53,5669.8665,6568.8863,7733.2896
1346.88,1007.98,-1626.90,128599.2620,100325.0547,147577.4113
117.83,81.15,-181.62,10531.9351,9550.3411,11666.2540
34.37,15.46,-106.76,1639.2184,1903.2864,4056.4815
137.18,53.28,-226.33,12294.5294,6755.8999,16041.3287
330.46,180.38,-370.59,30967.6774,19418.8550,29691.1962
71.78,25.19,-149.27,5861.1064,3433.9294,8524.2978
140.14,92.90,-202.11,12697.9919,10744.0135,13642.8209
229.46,86.33,-344.27,21148.0610,10302.0260,27333.9999
255.84,198.85,-338.64,23926.5017,21262.9793,26547.2474
119.54,83.79,-181.19,10704.3585,9811.9063,11622.9091
65.63,35.48,-140.07,5286.2368,4691.4693,7593.0994
272.79,191.65,-343.37,25519.7518,20547.0539,27027.5845
63.44,48.40,-133.86,5120.2530,6124.9467,6962.2639
37.68,20.69,-106.80,2147.9768,2756.3496,4072.2260
38.75,11.00,-104.63,2209.8123,680.0190,3806.4399
63.87,43.56,-125.61,5143.8605,5566.9781,6123.9514
71.15,41.57,-148.34,5862.8953,5399.5980,8419.2569
129.73,49.78,-223.13,11569.7126,6387.7717,15733.1827
415.27,226.75,-432.25,39104.7735,23912.0642,35506.5850
158.38,113.14,-227.68,14485.9194,12789.3670,16075.1841
111.13,44.56,-202.61,9768.4411,5801.9135,13747.9610
31.96,12.85,-108.15,1206.9493,1365.1158,4209.0052
33.11,11.68,-108.53,1397.4737,1031.9983,4251.5882
33.58,13.31,-104.51,1491.3404,1441.8219,3792.6074
31.68,11.61,-107.80,1135.5801,1016.8926,4167.0389
154.59,66.95,-241.66,13995.1768,8196.1077,17501.5590
42.59,26.70,-112.81,2793.4762,3589.5400,4751.1236
143.13,53.32,-242.70,12859.0317,6795.0657,17619.8128
182.25,125.69,-245.19,16788.8690,14025.5739,17744.0648
231.54,95.78,-339.80,21371.0952,11235.1003,26886.5244
179.15,75.22,-279.21,16349.8567,9099.5384,21102.6524
29.50,22.30,-98.83,818.1495,2984.8386,3124.2701
75.42,45.33,-153.12,6301.1064,5821.8977,8893.3808
39.44,10.25,-106.82,2293.2517,102.7419,4060.5479
191.17,102.66,-228.74,17588.7758,11685.7489,16221.3015
1999.48,886.37,-2565.00,189934.1683,90109.8452,237748.8992
83.83,27.21,-171.49,7060.5142,3738.6133,10725.2941
379.28,226.57,-430.20,35681.7081,23960.3429,35284.9732
31.43,15.52,-104.25,1139.4304,1916.1730,3764.1500
38.44,19.79,-111.19,2239.9130,2635.9274,4563.5853
140.52,48.02,-238.15,12595.6640,6215.4030,17190.9844
38.40,21.03,-123.95,2249.4377,2873.3584,5927.8186
506.36,269.39,-574.24,47782.6547,28248.9712,48972.6233
121.30,49.51,-213.79,10760.8644,6351.1577,14827.3407
449.77,319.72,-468.78,42562.1486,32889.6389,38760.9220
210.86,112.87,-249.99,19482.6069,12718.3214,18251.0589
39.72,22.68,-113.34,2423.7192,3061.6745,4802.3051
39.69,10.66,-94.88,2325.7565,236.8444,2580.1154
142.79,110.07,-213.67,12994.5681,12477.5128,14725.3764
246.55,186.09,-321.43,23021.7552,19998.0211,24932.3840
136.42,68.22,-171.74,12285.5294,8159.4112,10740.5809
50.69,28.67,-126.35,3707.7372,3865.5217,6187.8686
52.26,15.20,-134.91,3805.7055,1912.6579,7068.2898
127.74,41.10,-226.24,11352.4097,5446.3849,16047.6845
79.18,28.16,-160.81,6607.7169,3836.1670,9670.5433
224.94,84.01,-342.87,20711.9487,10073.2606,27202.8686
53.45,28.35,-122.50,3999.6852,3803.0241,5791.4675
74.21,18.40,-162.38,6076.1138,2498.3377,9831.8472
69.46,51.69,-140.29,5735.8114,6485.2412,7610.8221
107.88,72.72,-183.93,9547.4391,8722.5466,11894.7944
144.25,47.31,-245.68,12949.2429,6151.4424,17918.8065
160.18,53.92,-263.79,14486.7384,6880.2907,19655.6884
38.16,11.52,-97.33,2133.9662,822.8297,2909.7385
41.07,17.79,-123.91,2556.3078,2366.0615,5925.2362
78.97,18.27,-167.24,6548.3070,2478.5573,10314.1164
190.64,68.15,-300.82,17419.5373,8409.1263,23195.0109
240.15,168.16,-328.94,22369.4451,18295.7485,25687.7748
78.72,21.73,-124.44,6546.6719,2831.7989,6014.0419
271.33,121.26,-401.65,25192.0804,13855.0431,32754.9272
123.00,81.01,-195.28,11023.7117,9566.0068,12990.4359
102.09,29.09,-197.23,8845.3945,4009.3402,13245.0495
129.91,87.53,-200.01,11703.6333,10221.5114,13441.6492
33.03,19.01,-110.66,1470.2479,2534.5854,4498.3376
92.71,64.80,-166.40,8059.4786,7889.7777,10190.1599
379.21,200.88,-431.07,35618.8055,21481.7377,35434.4849
211.06,98.91,-263.14,19461.4717,11371.2742,19538.8135
125.71,44.66,-219.04,11169.7311,5826.5138,15345.2585
40.21,21.83,-114.82,2477.1277,2946.2210,4962.3844
32.80,12.00,-103.77,1343.6356,1093.9766,3702.0181
113.62,31.67,-210.35,9966.9452,4336.3390,14519.9741
165.68,53.30,-273.51,15006.8059,6828.8722,20593.5538
208.19,89.33,-315.61,19140.8653,10569.7319,24573.3571
111.37,31.45,-209.18,9749.3587,4312.7693,14405.0501
62.66,11.58,-150.81,4879.6917,1112.2450,8680.4785
55.28,10.05,-142.48,4102.7261,464.1130,7840.5186
73.78,16.13,-163.50,6024.1226,2123.5142,9944.3151
58.94,10.20,-146.78,4487.9965,569.3912,8276.0379
73.40,14.95,-161.76,5981.1828,1899.2524,9773.1298
65.19,12.04,-154.10,5141.0366,1248.5227,9010.2172
72.49,16.05,-163.11,5893.8490,2112.9529,9904.4784
65.10,24.45,-114.71,5190.1196,3225.0806,4975.5075
112.58,52.97,-153.56,9950.8349,6558.8880,8959.9957
57.67,13.18,-142.96,4370.2358,1508.6606,7888.8506
373.33,224.12,-423.32,35113.9290,23715.0624,34632.1756
57.05,19.17,-110.60,4335.4448,2463.6730,4514.3629
376.27,196.24,-400.57,35345.4358,20950.2893,32540.7699
29.66,14.45,-106.07,714.1376,1723.5579,3971.8889
777.67,634.59,-891.75,74149.7135,63617.8821,78331.2753
29.54,10.15,-106.22,569.2306,317.0365,3980.8929
373.54,173.91,-434.51,35019.6140,18887.4010,35827.7674
378.17,189.82,-396.09,35513.9176,20312.0452,32131.4611
31.65,15.64,-104.28,1183.2224,1936.7987,3768.1063
1033.66,718.53,-1163.68,98504.0082,71935.9575,104138.0924
51.54,34.67,-121.06,3829.5434,4571.6838,5640.7911
61.34,35.43,-136.27,4850.6746,4685.1827,7207.4501
422.76,230.77,-445.97,39819.8784,24325.5582,36808.9840
40.27,20.32,-112.26,2473.4264,2713.8114,4683.1258
39.98,11.03,-118.54,2372.2112,835.9814,5354.0151
57.23,34.42,-131.85,4424.0221,4563.5256,6757.2849
99.89,65.75,-176.88,8755.4960,8003.1022,11214.0924
2336.18,1012.99,-2873.70,222064.1496,102467.6787,267032.2144
38.68,12.56,-105.19,2213.1368,1222.7544,3875.3655
50.83,30.53,-123.60,3731.5238,4086.3665,5903.4943
