_0.0_153x1080 (RGB)
PerspectiveCamera5
1, -0.0966262, 0.0130509, -0.164776, 0.164737, -0.146068, -0.0467831, 0.172402
-0.0966262, 1, 0.113273, -0.0185677, 0.00398483, 0.00039673, -0.0170748, 0.414643
0.0130509, 0.113273, 1, -0.15079, 0.169151, -0.178635, 0.0464614, 0.165843
-0.164776, -0.0185677, -0.15079, 1, -0.94495, 0.896553, 0.458887, -0.100514
0.164737, 0.00398483, 0.169151, -0.94495, 1, -0.988412, -0.211802, 0.0522018
-0.146068, 0.00039673, -0.178635, 0.896553, -0.988412, 1, 0.153195, -0.0413189
-0.0467831, -0.0170748, 0.0464614, 0.458887, -0.211802, 0.153195, 1, -0.18171
0.172402, 0.414643, 0.165843, -0.100514, 0.0522018, -0.0413189, -0.18171, 1
_0.0_570x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.10009, 0.079534, -0.0530538, 0.0514376, -0.0197805, 0.016732, 0.223876
-0.10009, 1, -0.0302689, -0.0693208, 0.0399626, -0.0332161, -0.0818936, 0.275079
0.079534, -0.0302689, 1, -0.0737187, 0.175498, -0.224987, -0.0714749, 0.151883
-0.0530538, -0.0693208, -0.0737187, 1, -0.905366, 0.820714, 0.480725, -0.0902282
0.0514376, 0.0399626, 0.175498, -0.905366, 1, -0.979682, -0.189892, 0.0385665
-0.0197805, -0.0332161, -0.224987, 0.820714, -0.979682, 1, 0.119755, -0.0236891
0.016732, -0.0818936, -0.0714749, 0.480725, -0.189892, 0.119755, 1, -0.200628
0.223876, 0.275079, 0.151883, -0.0902282, 0.0385665, -0.0236891, -0.200628, 1
_0.0_555x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.0291058, 0.0378897, -0.119605, 0.152856, -0.17598, -0.0426198, 0.254029
-0.0291058, 1, 0.00668004, 0.0134923, -0.0311206, 0.0418493, 0.0142331, 0.326689
0.0378897, 0.00668004, 1, 0.0400616, -0.0478856, 0.120559, 0.0245691, 0.104695
-0.119605, 0.0134923, 0.0400616, 1, -0.908973, 0.826904, 0.516669, -0.0261168
0.152856, -0.0311206, -0.0478856, -0.908973, 1, -0.9784, -0.21569, -0.0194954
-0.17598, 0.0418493, 0.120559, 0.826904, -0.9784, 1, 0.140999, 0.037376
-0.0426198, 0.0142331, 0.0245691, 0.516669, -0.21569, 0.140999, 1, -0.132542
0.254029, 0.326689, 0.104695, -0.0261168, -0.0194954, 0.037376, -0.132542, 1
_0.0_558x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.0668708, 0.0883014, -0.097007, 0.138227, -0.153292, -0.00516854, 0.223509
-0.0668708, 1, -0.0295349, -0.0395552, 0.00182352, 0.00814986, -0.0990239, 0.329619
0.0883014, -0.0295349, 1, -0.0885207, 0.0287445, 0.0449767, -0.111836, 0.145159
-0.097007, -0.0395552, -0.0885207, 1, -0.909735, 0.822052, 0.506036, -0.0480151
0.138227, 0.00182352, 0.0287445, -0.909735, 1, -0.977441, -0.208276, 0.00874208
-0.153292, 0.00814986, 0.0449767, 0.822052, -0.977441, 1, 0.125581, 0.00779793
-0.00516854, -0.0990239, -0.111836, 0.506036, -0.208276, 0.125581, 1, -0.152703
0.223509, 0.329619, 0.145159, -0.0480151, 0.00874208, 0.00779793, -0.152703, 1
_0.0_606x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.0302916, 0.0258052, -0.112666, 0.129977, -0.134446, -0.0505066, 0.215766
-0.0302916, 1, 0.0142172, -0.0302551, 0.0239925, -0.021279, -0.0142414, 0.501587
0.0258052, 0.0142172, 1, -0.0393825, 0.0479553, -0.00745068, 0.087987, 0.110097
-0.112666, -0.0302551, -0.0393825, 1, -0.91436, 0.837908, 0.495623, -0.0268363
0.129977, 0.0239925, 0.0479553, -0.91436, 1, -0.980987, -0.201089, -0.0016547
-0.134446, -0.021279, -0.00745068, 0.837908, -0.980987, 1, 0.130555, 0.0163471
-0.0505066, -0.0142414, 0.087987, 0.495623, -0.201089, 0.130555, 1, -0.0886464
0.215766, 0.501587, 0.110097, -0.0268363, -0.0016547, 0.0163471, -0.0886464, 1
_0.0_573x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.0709599, 0.0230342, -0.12561, 0.126739, -0.109515, -0.0471824, 0.190272
-0.0709599, 1, 0.0479507, -0.120053, 0.105262, -0.0983994, -0.0433384, 0.444378
0.0230342, 0.0479507, 1, 0.0189249, -0.0136613, 0.00137484, 0.00743261, 0.141037
-0.12561, -0.120053, 0.0189249, 1, -0.927792, 0.86311, 0.449182, -0.149753
0.126739, 0.105262, -0.0136613, -0.927792, 1, -0.984296, -0.183074, 0.0695349
-0.109515, -0.0983994, 0.00137484, 0.86311, -0.984296, 1, 0.120463, -0.0491832
-0.0471824, -0.0433384, 0.00743261, 0.449182, -0.183074, 0.120463, 1, -0.265646
0.190272, 0.444378, 0.141037, -0.149753, 0.0695349, -0.0491832, -0.265646, 1
_0.0_579x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.141367, -0.0890448, -0.16353, 0.167799, -0.180706, -0.13208, 0.155318
-0.141367, 1, 0.166604, -0.0723646, 0.0542338, -0.0388832, 0.00187317, 0.459727
-0.0890448, 0.166604, 1, 0.106181, -0.104834, 0.14814, 0.0869832, 0.165799
-0.16353, -0.0723646, 0.106181, 1, -0.93736, 0.878327, 0.425089, -0.23588
0.167799, 0.0542338, -0.104834, -0.93736, 1, -0.984747, -0.192678, 0.124746
-0.180706, -0.0388832, 0.14814, 0.878327, -0.984747, 1, 0.142481, -0.09414
-0.13208, 0.00187317, 0.0869832, 0.425089, -0.192678, 0.142481, 1, -0.374106
0.155318, 0.459727, 0.165799, -0.23588, 0.124746, -0.09414, -0.374106, 1
_0.0_621x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.114499, 0.0510446, -0.068574, 0.0424025, -0.0134382, -0.0430374, 0.20265
-0.114499, 1, -0.0170014, -0.0777996, 0.0498097, -0.0354352, -0.0522074, 0.313211
0.0510446, -0.0170014, 1, 0.049287, 0.117098, -0.175645, 0.093275, 0.124694
-0.068574, -0.0777996, 0.049287, 1, -0.890747, 0.798083, 0.500928, -0.106619
0.0424025, 0.0498097, 0.117098, -0.890747, 1, -0.978969, -0.170787, 0.0417652
-0.0134382, -0.0354352, -0.175645, 0.798083, -0.978969, 1, 0.0852381, -0.0236002
-0.0430374, -0.0522074, 0.093275, 0.500928, -0.170787, 0.0852381, 1, -0.223254
0.20265, 0.313211, 0.124694, -0.106619, 0.0417652, -0.0236002, -0.223254, 1
_0.0_343x967 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.216775, -0.183837, -0.213447, 0.2135, -0.192656, 0.0609556, -0.0380517
-0.216775, 1, -0.012616, 0.0226838, 0.0859791, -0.158965, -0.0647319, -0.375881
-0.183837, -0.012616, 1, -0.106749, 0.0945688, -0.117098, -0.754107, 0.370741
-0.213447, 0.0226838, -0.106749, 1, -0.968574, 0.925724, 0.118611, -0.300222
0.2135, 0.0859791, 0.0945688, -0.968574, 1, -0.987722, -0.121292, 0.139002
-0.192656, -0.158965, -0.117098, 0.925724, -0.987722, 1, 0.140844, -0.0965712
0.0609556, -0.0647319, -0.754107, 0.118611, -0.121292, 0.140844, 1, -0.282134
-0.0380517, -0.375881, 0.370741, -0.300222, 0.139002, -0.0965712, -0.282134, 1
_0.0_627x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.0707248, -0.0762239, -0.115651, 0.00397234, 0.071326, -0.134547, 0.19403
-0.0707248, 1, 0.0546898, -0.132041, 0.110656, -0.0997275, -0.0551128, 0.43029
-0.0762239, 0.0546898, 1, 0.0639772, 0.2353, -0.381883, 0.214898, 0.102717
-0.115651, -0.132041, 0.0639772, 1, -0.887098, 0.770435, 0.449718, -0.164285
0.00397234, 0.110656, 0.2353, -0.887098, 1, -0.973241, -0.12007, 0.0820879
0.071326, -0.0997275, -0.381883, 0.770435, -0.973241, 1, 0.0131793, -0.0590956
-0.134547, -0.0551128, 0.214898, 0.449718, -0.12007, 0.0131793, 1, -0.2819
0.19403, 0.43029, 0.102717, -0.164285, 0.0820879, -0.0590956, -0.2819, 1
_0.0_639x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.0759621, -0.0683643, -0.137512, 0.0230743, 0.0584292, -0.154639, 0.213786
-0.0759621, 1, 0.111492, -0.159591, 0.166709, -0.166437, -0.0219578, 0.372722
-0.0683643, 0.111492, 1, 0.151426, 0.154232, -0.321034, 0.236137, 0.073752
-0.137512, -0.159591, 0.151426, 1, -0.882539, 0.752692, 0.474486, -0.198141
0.0230743, 0.166709, 0.154232, -0.882539, 1, -0.96912, -0.140618, 0.0924154
0.0584292, -0.166437, -0.321034, 0.752692, -0.96912, 1, 0.020885, -0.0594006
-0.154639, -0.0219578, 0.236137, 0.474486, -0.140618, 0.020885, 1, -0.334209
0.213786, 0.372722, 0.073752, -0.198141, 0.0924154, -0.0594006, -0.334209, 1
_0.0_594x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.119668, 0.0799641, -0.0564598, 0.0569891, -0.0344668, 3.9028e-05, 0.19563
-0.119668, 1, -0.0159328, -0.0452689, 0.0446065, -0.0371577, 0.0262919, 0.257046
0.0799641, -0.0159328, 1, -0.0262822, 0.146147, -0.182695, 0.0729943, 0.122117
-0.0564598, -0.0452689, -0.0262822, 1, -0.896952, 0.812149, 0.484544, -0.147318
0.0569891, 0.0446065, 0.146147, -0.896952, 1, -0.980785, -0.155323, 0.0703285
-0.0344668, -0.0371577, -0.182695, 0.812149, -0.980785, 1, 0.0754763, -0.0459007
3.9028e-05, 0.0262919, 0.0729943, 0.484544, -0.155323, 0.0754763, 1, -0.251342
0.19563, 0.257046, 0.122117, -0.147318, 0.0703285, -0.0459007, -0.251342, 1
_0.0_612x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.0994623, -0.0155155, -0.0825372, 0.0149472, 0.0344029, -0.0931859, 0.216729
-0.0994623, 1, 0.0793189, -0.0523119, 0.0618224, -0.0640799, 0.0206451, 0.316111
-0.0155155, 0.0793189, 1, 0.0692574, 0.13565, -0.235046, 0.0530169, 0.124813
-0.0825372, -0.0523119, 0.0692574, 1, -0.894353, 0.794444, 0.453453, -0.132009
0.0149472, 0.0618224, 0.13565, -0.894353, 1, -0.977109, -0.148807, 0.0547157
0.0344029, -0.0640799, -0.235046, 0.794444, -0.977109, 1, 0.0654833, -0.0345902
-0.0931859, 0.0206451, 0.0530169, 0.453453, -0.148807, 0.0654833, 1, -0.268758
0.216729, 0.316111, 0.124813, -0.132009, 0.0547157, -0.0345902, -0.268758, 1
_0.0_582x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.0676231, -0.0413402, -0.0870645, 0.00899498, 0.0382524, -0.106602, 0.200069
-0.0676231, 1, 0.0802478, -0.0357958, 0.0641839, -0.0679894, 0.101783, 0.449276
-0.0413402, 0.0802478, 1, 0.00765043, 0.242523, -0.33853, 0.23264, 0.091237
-0.0870645, -0.0357958, 0.00765043, 1, -0.897402, 0.806452, 0.467298, -0.125464
0.00899498, 0.0641839, 0.242523, -0.897402, 1, -0.980733, -0.138862, 0.0538736
0.0382524, -0.0679894, -0.33853, 0.806452, -0.980733, 1, 0.043298, -0.0318143
-0.106602, 0.101783, 0.23264, 0.467298, -0.138862, 0.043298, 1, -0.213131
0.200069, 0.449276, 0.091237, -0.125464, 0.0538736, -0.0318143, -0.213131, 1
_0.0_615x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.0837476, 0.0358787, -0.122367, 0.167168, -0.199005, -0.0547955, 0.214698
-0.0837476, 1, 0.019002, -0.00829649, -0.0148149, 0.0320225, -0.00581297, 0.325457
0.0358787, 0.019002, 1, 0.0902133, -0.107335, 0.193807, 0.0855242, 0.126999
-0.122367, -0.00829649, 0.0902133, 1, -0.909519, 0.82761, 0.526139, -0.074022
0.167168, -0.0148149, -0.107335, -0.909519, 1, -0.977622, -0.224748, 0.00575535
-0.199005, 0.0320225, 0.193807, 0.82761, -0.977622, 1, 0.15604, 0.0182301
-0.0547955, -0.00581297, 0.0855242, 0.526139, -0.224748, 0.15604, 1, -0.198654
0.214698, 0.325457, 0.126999, -0.074022, 0.00575535, 0.0182301, -0.198654, 1
_0.0_588x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.0911682, 0.0617392, -0.048579, 0.0311481, -0.0022819, -0.0204718, 0.214292
-0.0911682, 1, -0.0186453, -0.0421929, 0.0344014, -0.0315598, -0.0146409, 0.305145
0.0617392, -0.0186453, 1, -0.0410348, 0.188175, -0.240862, 0.0826559, 0.0663644
-0.048579, -0.0421929, -0.0410348, 1, -0.898691, 0.812401, 0.493748, -0.127155
0.0311481, 0.0344014, 0.188175, -0.898691, 1, -0.980173, -0.17419, 0.048389
-0.0022819, -0.0315598, -0.240862, 0.812401, -0.980173, 1, 0.0941476, -0.02504
-0.0204718, -0.0146409, 0.0826559, 0.493748, -0.17419, 0.0941476, 1, -0.266487
0.214292, 0.305145, 0.0663644, -0.127155, 0.048389, -0.02504, -0.266487, 1
_0.0_537x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.0266984, -0.00579603, -0.0933661, 0.0605524, -0.0418286, -0.0829242, 0.226996
-0.0266984, 1, 0.0299117, 0.0114456, 0.00742858, -0.0118391, 0.0698521, 0.417397
-0.00579603, 0.0299117, 1, -0.0371811, 0.163058, -0.179497, 0.16621, 0.0628437
-0.0933661, 0.0114456, -0.0371811, 1, -0.902248, 0.821297, 0.528939, -0.0577682
0.0605524, 0.00742858, 0.163058, -0.902248, 1, -0.981465, -0.201593, 0.00561175
-0.0418286, -0.0118391, -0.179497, 0.821297, -0.981465, 1, 0.11766, 0.0120762
-0.0829242, 0.0698521, 0.16621, 0.528939, -0.201593, 0.11766, 1, -0.149655
0.226996, 0.417397, 0.0628437, -0.0577682, 0.00561175, 0.0120762, -0.149655, 1
_0.0_354x942 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.265803, -0.151779, -0.175032, 0.175835, -0.161051, 0.0483022, -0.0453643
-0.265803, 1, -0.0430452, -0.0795561, 0.223164, -0.262234, -0.122319, -0.262407
-0.151779, -0.0430452, 1, -0.0414438, 0.00698264, -0.0265846, -0.576787, 0.363157
-0.175032, -0.0795561, -0.0414438, 1, -0.95736, 0.913214, 0.11052, -0.188919
0.175835, 0.223164, 0.00698264, -0.95736, 1, -0.988461, -0.0854333, -0.00502564
-0.161051, -0.262234, -0.0265846, 0.913214, -0.988461, 1, 0.0947635, 0.0375511
0.0483022, -0.122319, -0.576787, 0.11052, -0.0854333, 0.0947635, 1, -0.320323
-0.0453643, -0.262407, 0.363157, -0.188919, -0.00502564, 0.0375511, -0.320323, 1
_0.0_597x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.050442, -0.0372732, -0.149361, 0.164235, -0.184309, -0.117421, 0.206776
-0.050442, 1, 0.0711133, 0.00990351, -0.00133604, 0.0133682, 0.0745391, 0.414657
-0.0372732, 0.0711133, 1, 0.0813596, -0.0805808, 0.157683, 0.203084, 0.113884
-0.149361, 0.00990351, 0.0813596, 1, -0.910532, 0.833521, 0.547026, -0.097793
0.164235, -0.00133604, -0.0805808, -0.910532, 1, -0.979458, -0.249169, 0.0317908
-0.184309, 0.0133682, 0.157683, 0.833521, -0.979458, 1, 0.190883, -0.0088963
-0.117421, 0.0745391, 0.203084, 0.547026, -0.249169, 0.190883, 1, -0.187412
0.206776, 0.414657, 0.113884, -0.097793, 0.0317908, -0.0088963, -0.187412, 1
_0.0_642x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.0556925, 0.0205441, -0.126424, 0.152074, -0.18543, -0.0709995, 0.212893
-0.0556925, 1, 0.0498232, -0.000523705, -0.0393681, 0.0645886, -0.0337066, 0.392338
0.0205441, 0.0498232, 1, 0.0593315, -0.0306424, 0.128649, 0.186027, 0.100206
-0.126424, -0.000523705, 0.0593315, 1, -0.904483, 0.8239, 0.547231, -0.0582607
0.152074, -0.0393681, -0.0306424, -0.904483, 1, -0.975878, -0.227789, -0.0111374
-0.18543, 0.0645886, 0.128649, 0.8239, -0.975878, 1, 0.169658, 0.0358937
-0.0709995, -0.0337066, 0.186027, 0.547231, -0.227789, 0.169658, 1, -0.182994
0.212893, 0.392338, 0.100206, -0.0582607, -0.0111374, 0.0358937, -0.182994, 1
_0.0_660x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.104183, 0.0248501, -0.103088, 0.0809534, -0.0556713, -0.0663557, 0.202507
-0.104183, 1, -0.00198206, -0.0513857, 0.0465563, -0.0429904, -0.00831414, 0.337515
0.0248501, -0.00198206, 1, 0.0753055, 0.0567735, -0.0993987, 0.169088, 0.0653862
-0.103088, -0.0513857, 0.0753055, 1, -0.896734, 0.811798, 0.526424, -0.126658
0.0809534, 0.0465563, 0.0567735, -0.896734, 1, -0.980765, -0.18871, 0.0546004
-0.0556713, -0.0429904, -0.0993987, 0.811798, -0.980765, 1, 0.101923, -0.0324987
-0.0663557, -0.00831414, 0.169088, 0.526424, -0.18871, 0.101923, 1, -0.231985
0.202507, 0.337515, 0.0653862, -0.126658, 0.0546004, -0.0324987, -0.231985, 1
_0.0_596x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.102654, 0.127039, -0.0555193, 0.0739239, -0.0665691, 0.0266943, 0.193318
-0.102654, 1, -0.122034, -0.02193, -0.012498, 0.0205307, -0.0637789, 0.33818
0.127039, -0.122034, 1, -0.152804, 0.215141, -0.196636, 0.0861018, 0.00538691
-0.0555193, -0.02193, -0.152804, 1, -0.899924, 0.819809, 0.535608, -0.138364
0.0739239, -0.012498, 0.215141, -0.899924, 1, -0.981448, -0.202795, 0.0527913
-0.0665691, 0.0205307, -0.196636, 0.819809, -0.981448, 1, 0.125342, -0.0306222
0.0266943, -0.0637789, 0.0861018, 0.535608, -0.202795, 0.125342, 1, -0.279405
0.193318, 0.33818, 0.00538691, -0.138364, 0.0527913, -0.0306222, -0.279405, 1
_0.0_351x972 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.254165, -0.147111, -0.152266, 0.149252, -0.136199, 0.0483684, -0.016673
-0.254165, 1, -0.0446932, -0.123026, 0.279257, -0.314674, -0.0413124, -0.402832
-0.147111, -0.0446932, 1, 0.00532303, -0.0402334, 0.0318406, -0.599683, 0.278485
-0.152266, -0.123026, 0.00532303, 1, -0.94934, 0.897126, 0.0763952, -0.067595
0.149252, 0.279257, -0.0402334, -0.94934, 1, -0.987145, -0.0478352, -0.158754
-0.136199, -0.314674, 0.0318406, 0.897126, -0.987145, 1, 0.0516873, 0.209951
0.0483684, -0.0413124, -0.599683, 0.0763952, -0.0478352, 0.0516873, 1, -0.255133
-0.016673, -0.402832, 0.278485, -0.067595, -0.158754, 0.209951, -0.255133, 1
_0.0_556x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.0726676, 0.10607, -0.0767802, 0.115746, -0.131958, -0.00555818, 0.199078
-0.0726676, 1, -0.104562, -0.0232401, -0.0266264, 0.0322722, -0.095702, 0.380151
0.10607, -0.104562, 1, -0.156165, 0.134808, -0.0303325, 0.130932, -0.0223873
-0.0767802, -0.0232401, -0.156165, 1, -0.887369, 0.786838, 0.559534, -0.155377
0.115746, -0.0266264, 0.134808, -0.887369, 1, -0.973484, -0.220489, 0.0563688
-0.131958, 0.0322722, -0.0303325, 0.786838, -0.973484, 1, 0.146835, -0.0367721
-0.00555818, -0.095702, 0.130932, 0.559534, -0.220489, 0.146835, 1, -0.312155
0.199078, 0.380151, -0.0223873, -0.155377, 0.0563688, -0.0367721, -0.312155, 1
_0.0_527x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.0482991, 0.0245026, -0.104313, 0.0996569, -0.104853, -0.0975761, 0.224149
-0.0482991, 1, -0.0934595, -0.0609069, 0.0135966, -0.00481594, -0.0917446, 0.36026
0.0245026, -0.0934595, 1, -0.0758861, 0.118279, -0.0495377, 0.243428, -0.050817
-0.104313, -0.0609069, -0.0758861, 1, -0.882871, 0.791768, 0.570099, -0.225783
0.0996569, 0.0135966, 0.118279, -0.882871, 1, -0.977404, -0.216327, 0.0986044
-0.104853, -0.00481594, -0.0495377, 0.791768, -0.977404, 1, 0.146747, -0.0685935
-0.0975761, -0.0917446, 0.243428, 0.570099, -0.216327, 0.146747, 1, -0.361504
0.224149, 0.36026, -0.050817, -0.225783, 0.0986044, -0.0685935, -0.361504, 1
_0.0_511x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.0614425, -0.00924553, -0.0639731, 0.00541866, 0.0207835, -0.114002, 0.20192
-0.0614425, 1, -0.075942, -0.0535114, -0.00035651, 0.0188427, -0.0710532, 0.394333
-0.00924553, -0.075942, 1, -0.170074, 0.381628, -0.401664, 0.338271, -0.0600175
-0.0639731, -0.0535114, -0.170074, 1, -0.863078, 0.769811, 0.551798, -0.262804
0.00541866, -0.00035651, 0.381628, -0.863078, 1, -0.981097, -0.127265, 0.093481
0.0207835, 0.0188427, -0.401664, 0.769811, -0.981097, 1, 0.0260811, -0.0455314
-0.114002, -0.0710532, 0.338271, 0.551798, -0.127265, 0.0260811, 1, -0.395027
0.20192, 0.394333, -0.0600175, -0.262804, 0.093481, -0.0455314, -0.395027, 1
_0.0_454x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.0503876, -0.00972077, -0.091506, 0.0254508, -0.00299823, -0.137908, 0.223864
-0.0503876, 1, -0.0155427, -0.0175665, 0.00546435, 0.00337115, 0.0140593, 0.325543
-0.00972077, -0.0155427, 1, -0.206486, 0.392559, -0.395795, 0.285575, -0.0259411
-0.091506, -0.0175665, -0.206486, 1, -0.868495, 0.772881, 0.574232, -0.282357
0.0254508, 0.00546435, 0.392559, -0.868495, 1, -0.980067, -0.162688, 0.114289
-0.00299823, 0.00337115, -0.395795, 0.772881, -0.980067, 1, 0.0566087, -0.0612944
-0.137908, 0.0140593, 0.285575, 0.574232, -0.162688, 0.0566087, 1, -0.400544
0.223864, 0.325543, -0.0259411, -0.282357, 0.114289, -0.0612944, -0.400544, 1
_0.0_419x1080 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.0163213, -0.0397035, -0.162435, 0.150414, -0.149041, -0.119649, 0.234334
-0.0163213, 1, 0.185836, 0.0284704, -0.0550715, 0.0786945, 0.141138, 0.352095
-0.0397035, 0.185836, 1, 0.153172, -0.256416, 0.345341, 0.207349, -0.020496
-0.162435, 0.0284704, 0.153172, 1, -0.905498, 0.810885, 0.562284, -0.305897
0.150414, -0.0550715, -0.256416, -0.905498, 1, -0.976426, -0.302084, 0.194268
-0.149041, 0.0786945, 0.345341, 0.810885, -0.976426, 1, 0.231274, -0.153692
-0.119649, 0.141138, 0.207349, 0.562284, -0.302084, 0.231274, 1, -0.327408
0.234334, 0.352095, -0.020496, -0.305897, 0.194268, -0.153692, -0.327408, 1
_0.0_388x1008 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.277797, -0.145904, -0.137544, 0.126037, -0.105973, -0.0238536, -0.0349932
-0.277797, 1, 0.0170983, -0.150206, 0.407905, -0.492815, 0.00942249, -0.412161
-0.145904, 0.0170983, 1, -0.0554914, 0.053555, -0.0580369, -0.550689, 0.0892246
-0.137544, -0.150206, -0.0554914, 1, -0.925766, 0.857218, 0.111149, -0.135549
0.126037, 0.407905, 0.053555, -0.925766, 1, -0.985146, -0.103986, -0.141132
-0.105973, -0.492815, -0.0580369, 0.857218, -0.985146, 1, 0.0950738, 0.206578
-0.0238536, 0.00942249, -0.550689, 0.111149, -0.103986, 0.0950738, 1, -0.0794545
-0.0349932, -0.412161, 0.0892246, -0.135549, -0.141132, 0.206578, -0.0794545, 1
_0.0_422x1033 (RGB)
PerspectiveCamera5
F,C0_x,C0_y,R1,R2,R3,T1,T2
1, -0.289134, -0.121925, -0.127665, 0.138184, -0.129077, 0.0044276, -0.036266
-0.289134, 1, 0.00485103, -0.0373351, 0.212654, -0.253687, 0.00588139, -0.383384
-0.121925, 0.00485103, 1, -0.0974466, 0.0476983, -0.0397112, -0.613477, 0.252176
-0.127665, -0.0373351, -0.0974466, 1, -0.940678, 0.886782, 0.15487, -0.197894
0.138184, 0.212654, 0.0476983, -0.940678, 1, -0.986938, -0.102572, -0.0531779
-0.129077, -0.253687, -0.0397112, 0.886782, -0.986938, 1, 0.0851662, 0.104434
0.0044276, 0.00588139, -0.613477, 0.15487, -0.102572, 0.0851662, 1, -0.237718
-0.036266, -0.383384, 0.252176, -0.197894, -0.0531779, 0.104434, -0.237718, 1
